tic_id,hostname,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_teff,st_tefferr1,st_tefferr2,sy_dist,pl_letter,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,tran_flag,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
"TIC 405501056","HD 117207",1.074000,0.041000,-0.041000,1.053000,0.028000,-0.028000,5732.00,53.00,-53.00,32.35470000,"b",2621.75000000000,8.37000000000,-8.53000000000,13.40000000,,,669.34662514,50.85254512,-28.28672822,"Mass",76.60000,9.30000,-12.00000,0.157000,0.013000,-0.013000,0,2453356.00000000,21.00000000,-20.00000000
"TIC 245368902","HR 8799",1.493380,0.049341,-0.050935,1.510000,0.038000,-0.024000,7400.00,,,41.24410000,"e",20815.60000000000,1128.62000000000,-1128.62000000000,13.11453000,1.45717000,-1.23299000,3178.30000000,2224.81000000,-1271.32000000,"Mass",25.00000,8.00000,-8.00000,0.150000,0.080000,-0.080000,0,,,
"TIC 138430034","Kepler-56",4.230000,0.150000,-0.150000,1.320000,0.130000,-0.130000,4840.00,97.00,-97.00,912.99400000,"b",10.50160000000,0.00110000000,-0.00100000000,6.51000000,0.29000000,-0.28000000,22.10000000,3.90000000,-3.60000000,"Mass",89.66000,,,0.040000,0.010000,-0.010000,1,2454978.25560000,0.00560000,-0.00570000
"TIC 274198407","Kepler-318",1.189000,0.210000,-0.210000,1.073000,0.006000,-0.014000,5746.00,100.00,-100.00,489.14100000,"c",11.81500700000,0.00002000000,-0.00002000000,3.68000000,0.65000000,-0.65000000,13.10000000,,,"M-R relationship",87.15000,,,0.000000,,,1,2454966.08965000,0.00091000,-0.00091000
"TIC 437695245","K2-168",0.830000,0.087000,-0.043000,0.877000,0.060000,-0.029000,5502.70,101.00,-50.50,243.93500000,"c",8.05072200000,0.00007500000,-0.00003800000,1.31000000,0.14400000,-0.06300000,2.27000000,,,"M-R relationship",89.81000,0.98000,-0.43000,,,,1,2456973.76480000,0.01000000,-0.00990000
"TIC 406317882","HD 164604",0.771240,0.012415,-0.042707,0.770000,0.040000,-0.040000,4684.00,135.00,-37.00,39.36330000,"b",641.47200000000,10.12900000000,-10.12900000000,12.30000000,,,4544.94622010,1748.05623850,-1748.05623850,"Mass",29.00000,19.00000,-19.00000,0.350000,0.100000,-0.100000,0,,,
"TIC 278523703","HD 210193",1.059710,0.018730,-0.013770,1.040000,0.060000,-0.060000,5790.00,38.00,-50.00,42.20290000,"b",649.91800000000,8.59900000000,-8.59900000000,14.30000000,,,153.10000000,23.30000000,-23.30000000,"Msini",,,,0.240000,0.090000,-0.090000,0,,,
"TIC 333459486","HD 126525",0.979000,0.030000,-0.030000,0.897000,0.010000,-0.010000,5638.00,13.00,-13.00,37.65060000,"b",960.41000000000,6.19000000000,-6.33000000000,10.30000000,,,75.32571000,0.63566000,-0.63566000,"Msini",,,,0.035000,0.039000,-0.024000,0,,,
"TIC 443616612","K2-43",0.542000,0.049000,-0.022000,0.571000,0.111000,-0.055000,3840.60,98.80,-49.50,182.53600000,"c",2.19888400000,0.00002200000,-0.00001100000,2.42000000,0.26000000,-0.11000000,6.44000000,,,"M-R relationship",89.26000,1.85000,-0.95000,,,,1,2456810.40590000,0.00990000,-0.00980000
"TIC 246835467","HD 152079",1.128000,0.074000,-0.074000,1.147000,0.030000,-0.030000,5907.00,52.00,-52.00,87.88880000,"b",2918.92000000000,37.87000000000,-39.28000000000,13.20000000,,,845.74563000,14.62018000,-14.62018000,"Msini",,,,0.532000,0.015000,-0.016000,0,,,
"TIC 300081980","HD 187085",1.270000,0.066000,-0.066000,1.189000,0.023000,-0.023000,6117.00,27.00,-27.00,45.89930000,"b",1019.74000000000,21.29000000000,-22.58000000000,13.90000000,,,265.70588000,3.49613000,-3.49613000,"Msini",,,,0.251000,0.221000,-0.191000,0,,,
"TIC 201248411","HIP 65 A",0.724200,0.008100,-0.009100,0.781000,0.027000,-0.027000,4590.00,49.00,-49.00,61.78560000,"b",0.98097340000,0.00000310000,-0.00000310000,22.75427000,6.83749000,-5.49241000,1021.18779000,24.79074000,-24.79074000,"Mass",77.18000,0.92000,-1.00000,0.000000,,,1,2458326.10418000,0.00011000,-0.00011000
"TIC 164522726","Kepler-1162",0.859000,0.063000,-0.051000,0.861000,0.050000,-0.041000,5225.00,83.00,-73.00,940.21100000,"c",59.28406400000,0.00069920000,-0.00069920000,1.81000000,0.13000000,-0.11000000,3.93000000,,,"M-R relationship",89.55000,,,0.000000,,,1,2454981.75407000,0.00818000,-0.00818000
"TIC 403224672","HD 213885",1.101100,0.008000,-0.007500,1.068000,0.020000,-0.018000,5978.00,50.00,-50.00,48.08830000,"c",4.78503000000,0.00056000000,-0.00051000000,4.71000000,,,19.95000000,1.38000000,-1.36000000,"Msini",,,,0.000000,,,0,,,
"TIC 25155310","WASP-126",1.270000,,,1.120000,,,5800.00,,,216.52600000,"c",7.63000000000,0.17000000000,-0.17000000000,9.38000000,,,64.20000000,24.60000000,-24.60000000,"Mass",85.50000,,,0.050000,,,0,,,
"TIC 320636129","CoRoT-30",0.910000,0.090000,-0.030000,0.980000,0.030000,-0.050000,5650.00,100.00,-100.00,1032.23000000,"b",9.06005000000,0.00024000000,-0.00024000000,11.30988100,0.85188400,-0.85188400,921.70700000,69.92260000,-69.92260000,"Mass",90.00000,0.56000,-0.56000,0.007000,0.031000,-0.031000,1,2455665.51460000,0.00120000,-0.00120000
"TIC 137558813","Kepler-1649",0.231700,0.004900,-0.004900,0.197700,0.005100,-0.005100,3240.00,61.00,-61.00,92.19130000,"c",19.53527000000,0.00010000000,-0.00010000000,1.06000000,0.15000000,-0.10000000,1.20000000,,,"M-R relationship",89.33900,0.05600,-0.05600,0.000000,,,1,2455410.97770000,0.00330000,-0.00330000
"TIC 183120439","TOI-169",1.288000,0.020000,-0.019000,1.147000,0.069000,-0.075000,5880.00,54.00,-49.00,407.84000000,"b",2.25544770000,0.00000630000,-0.00000630000,12.17297400,0.90792900,-0.53803200,251.40353000,20.34112000,-19.06980000,"Mass",80.98000,0.31000,-0.38000,0.000000,,,1,2458327.44174000,0.00065000,-0.00066000
"TIC 140691463","TOI-157",1.167000,0.017000,-0.014000,0.948000,0.023000,-0.018000,5404.00,70.00,-67.00,355.68300000,"b",2.08454350000,0.00000230000,-0.00000230000,14.41477400,0.25780700,-0.22418000,375.03940000,41.31790000,-38.13960000,"Mass",82.01000,0.15000,-0.16000,0.000000,,,1,2458326.54771000,0.00022000,-0.00021000
"TIC 121215807","Kepler-1982",1.122000,0.205000,-0.058000,1.213000,0.076000,-0.093000,6202.00,99.00,-149.00,558.85500000,"b",3.82315697000,0.00004481000,-0.00004481000,0.77000000,0.14000000,-0.04000000,0.38100000,,,"M-R relationship",89.70000,,,0.000000,,,1,2454966.06936000,0.00971000,-0.00971000
"TIC 6036597","HATS-37 A",0.877000,0.019000,-0.012000,0.843000,0.017000,-0.012000,5326.00,44.00,-44.00,211.89600000,"b",4.33153660000,0.00000410000,-0.00000410000,6.79265400,0.17934400,-0.17934400,31.46517000,13.34886000,-13.34886000,"Mass",89.33000,0.45000,-0.45000,0.000000,,,1,2458006.80145000,0.00050000,-0.00050000
"TIC 70298662","K2-315",0.196000,0.006000,-0.006000,0.174000,0.004000,-0.004000,3300.00,30.00,-30.00,56.96860000,"b",3.14431890000,0.00000490000,-0.00000490000,0.95000000,0.05800000,-0.05800000,0.80900000,,,"M-R relationship",88.74000,0.21000,-0.16000,,,,1,2457990.86200000,0.00100000,-0.00110000
"TIC 168281028","HATS-38",1.105000,0.016000,-0.016000,0.890000,0.016000,-0.012000,5732.00,25.00,-25.00,343.52500000,"b",4.37502100000,0.00001000000,-0.00001000000,6.88232600,0.19055300,-0.19055300,23.51942000,3.49613000,-3.49613000,"Mass",87.21000,0.18000,-0.18000,0.000000,,,1,2457725.16042000,0.00072000,-0.00072000
"TIC 272073436","Kepler-1610",0.800000,0.133000,-0.082000,0.825000,0.096000,-0.078000,5295.00,185.00,-185.00,864.33100000,"c",44.98518850000,0.00048730000,-0.00048730000,2.09000000,0.35000000,-0.21000000,5.02000000,,,"M-R relationship",89.41000,,,0.000000,,,1,2454983.57030000,0.01110000,-0.01110000
"TIC 184296619","Kepler-80",0.678000,0.023000,-0.023000,0.830000,0.030000,-0.030000,4540.00,100.00,-100.00,369.45100000,"g",14.64558000000,0.00012000000,-0.00012000000,1.13000000,0.14000000,-0.14000000,0.06500000,0.04400000,-0.03800000,"Mass",89.35000,0.47000,-0.98000,0.130300,0.003400,-0.003700,1,2455658.60730000,0.00370000,-0.00370000
"TIC 22221375","HD 86226",1.053000,0.026000,-0.026000,1.019000,0.061000,-0.066000,5863.00,88.00,-88.00,45.68300000,"b",1628.00000000000,22.00000000000,-21.00000000000,14.30000000,,,143.02350000,12.71320000,-15.89150000,"Mass",,,,0.059000,0.062000,-0.039000,0,,,
"TIC 66560666","DMPP-1",1.260000,0.020000,-0.020000,1.210000,0.030000,-0.030000,6196.00,29.00,-29.00,62.53880000,"e",5.51600000000,0.00200000000,-0.00400000000,1.86000000,,,4.13000000,0.66000000,-1.14000000,"Msini",,,,0.070000,,,0,,,
,"DMPP-3 A",0.910000,0.020000,-0.020000,0.870000,0.050000,-0.050000,5138.00,99.00,-99.00,45.23000000,"b",6.67320000000,0.00110000000,-0.00030000000,1.41000000,,,2.58000000,0.35000000,-0.58000000,"Msini",,,,0.140000,0.091000,-0.053000,0,,,
"TIC 48353636","Kepler-1667",1.087510,,,1.090000,,,5941.54,26.58,-26.58,626.81900000,"b",83.57810000000,,,2.98385261,,,9.19000000,,,"M-R relationship",89.59000,,,0.000000,,,1,2455035.45538500,0.00155100,-0.00155100
"TIC 137089954","Kepler-1984",0.420000,0.046000,-0.056000,0.450000,0.043000,-0.059000,3638.00,72.00,-87.00,,"b",1.99281233900,0.00000783200,-0.00000783200,6.81000000,0.75000000,-0.90000000,37.30000000,,,"M-R relationship",55.11000,,,0.000000,,,1,2454964.70565000,0.00307000,-0.00307000
"TIC 57654763","GJ 433",0.500000,0.040000,-0.040000,0.480000,,,3461.00,150.00,-150.00,9.06456000,"b",7.37050000000,0.00050000000,-0.00050000000,2.33000000,,,6.04300000,0.59700000,-0.59700000,"Msini",,,,0.040000,0.030000,-0.030000,0,,,
"TIC 55525572","TOI-813",1.940000,0.100000,-0.100000,1.320000,0.060000,-0.060000,5907.00,150.00,-150.00,263.14500000,"b",83.89110000000,0.00270000000,-0.00310000000,6.71000000,0.38000000,-0.38000000,36.40000000,,,"M-R relationship",89.64000,0.24000,-0.27000,0.000000,,,1,2458370.78360000,0.00720000,-0.00620000
"TIC 122298563","Kepler-759",1.040000,0.224000,-0.094000,1.040000,0.061000,-0.063000,5860.00,94.60,-133.91,1073.48000000,"b",41.80598500000,0.00020820000,-0.00020820000,2.27000000,0.49000000,-0.24000000,5.77000000,,,"M-R relationship",89.97000,,,0.000000,,,1,2454975.81859000,0.00406000,-0.00406000
"TIC 407001589","Kepler-1663",0.628590,0.019505,-0.019505,0.610816,0.020743,-0.020743,3844.00,157.00,-157.00,337.92600000,"b",17.60460000000,,,3.30395896,,,10.90000000,,,"M-R relationship",88.52000,,,0.000000,,,1,2455003.49926000,0.00106000,-0.00106000
"TIC 273685548","Kepler-1666",1.145860,,,1.230000,,,6293.00,123.00,-123.00,1379.37000000,"c",40.71570000000,,,3.23564749,,,10.50000000,,,"M-R relationship",89.99000,,,0.000000,,,1,2454979.36407000,0.00337000,-0.00337000
"TIC 26488618","Kepler-2001",0.770000,0.095000,-0.055000,0.864000,0.049000,-0.085000,5081.00,166.00,-136.00,776.55000000,"b",1.09001100300,0.00000582200,-0.00000582200,1.04000000,0.13000000,-0.08000000,1.12000000,,,"M-R relationship",83.71000,,,0.000000,,,1,2454964.58066000,0.00373000,-0.00373000
"TIC 57654763","GJ 433",0.500000,0.040000,-0.040000,0.480000,,,3461.00,150.00,-150.00,9.06456000,"c",5094.10500000000,608.61700000000,-608.61700000000,6.27000000,,,32.42200000,6.32900000,-6.32900000,"Msini",,,,0.120000,0.070000,-0.070000,0,,,
"TIC 159019691","HD 164922",0.946000,0.014000,-0.021000,0.926000,0.029000,-0.035000,5390.00,30.00,-30.00,22.00160000,"c",75.74000000000,0.06000000000,-0.05000000000,3.66000000,,,13.00000000,3.00000000,-2.00000000,"Msini",,,,0.120000,0.110000,-0.090000,0,2455221.10000000,2.30000000,-2.00000000
"TIC 137687119","Kepler-1678",0.834976,,,1.030000,,,5754.00,123.00,-123.00,847.33900000,"b",147.97400000000,,,3.30422249,,,10.90000000,,,"M-R relationship",89.99000,,,0.000000,,,1,2455096.08923000,0.00418000,-0.00418000
"TIC 158487108","Kepler-1085",1.078300,,,1.050000,,,5816.00,122.00,-122.00,1364.53000000,"c",56.77710000000,,,3.26817741,,,10.70000000,,,"M-R relationship",89.15000,,,0.000000,,,1,2455014.09789000,0.00413000,-0.00413000
"TIC 352013661","Kepler-1126",0.921000,0.115000,-0.115000,0.794000,0.071000,-0.030000,5678.00,113.00,-102.00,635.73600000,"c",199.66876000000,0.00396100000,-0.00396100000,1.45000000,0.18000000,-0.18000000,2.70000000,,,"M-R relationship",89.98000,,,0.000000,,,1,2454964.60900000,0.01710000,-0.01710000
"TIC 432254760","EPIC 249893012",1.710000,0.040000,-0.040000,1.050000,0.050000,-0.050000,5430.00,85.00,-85.00,321.29600000,"b",3.59510000000,0.00030000000,-0.00030000000,1.95000000,0.09000000,-0.08000000,8.75000000,1.09000000,-1.08000000,"Mass",86.14000,2.60000,-3.50000,0.060000,0.080000,-0.040000,1,2457994.39600000,0.00500000,-0.00500000
"TIC 321668398","WASP-150",1.651000,0.024000,-0.030000,1.394000,0.070000,-0.049000,6218.00,49.00,-45.00,527.99500000,"b",5.64420700000,0.00000300000,-0.00000400000,11.99363000,0.26901600,-0.28022500,2688.84180000,88.99240000,-63.56600000,"Mass",84.01000,0.25000,-0.20000,0.377500,0.003800,-0.002900,1,2457217.26140000,0.00040000,-0.00040000
"TIC 158422963","Kepler-1676",1.060660,0.054277,-0.054277,1.070000,0.110000,-0.110000,5878.30,19.30,-19.30,,"b",29.92210000000,,,3.37695960,,,11.30000000,,,"M-R relationship",89.72000,,,0.000000,,,1,2454979.00894000,0.00178000,-0.00178000
"TIC 274198958","Kepler-1677",1.249590,,,1.110000,,,6013.72,33.11,-33.11,735.36900000,"b",22.06400000000,,,2.70216183,,,7.76000000,,,"M-R relationship",86.73000,,,0.000000,,,1,2454981.91718000,0.00280000,-0.00280000
"TIC 271661839","Kepler-1052",0.848000,0.199000,-0.071000,0.937000,0.090000,-0.121000,5818.00,139.00,-157.00,943.44400000,"c",180.92172900000,0.00282600000,-0.00282600000,2.30000000,0.54000000,-0.19000000,5.90000000,,,"M-R relationship",89.99000,,,0.000000,,,1,2455067.33440000,0.01330000,-0.01330000
"TIC 432254760","EPIC 249893012",1.710000,0.040000,-0.040000,1.050000,0.050000,-0.050000,5430.00,85.00,-85.00,321.29600000,"c",15.62400000000,0.00100000000,-0.00100000000,3.67000000,0.17000000,-0.14000000,14.67000000,1.84000000,-1.89000000,"Mass",87.94000,0.74000,-1.05000,0.070000,0.080000,-0.050000,1,2457998.84100000,0.00200000,-0.00400000
"TIC 432254760","EPIC 249893012",1.710000,0.040000,-0.040000,1.050000,0.050000,-0.050000,5430.00,85.00,-85.00,321.29600000,"d",35.74700000000,0.00500000000,-0.00500000000,3.94000000,0.13000000,-0.12000000,10.18000000,2.46000000,-2.42000000,"Mass",89.47000,0.36000,-0.50000,0.150000,0.210000,-0.110000,1,2458008.65200000,0.00300000,-0.00300000
"TIC 122712595","KOI-142",0.897000,0.016000,-0.016000,0.990000,0.023000,-0.023000,5466.00,60.00,-60.00,376.86300000,"c",22.26492000000,0.00067000000,-0.00067000000,14.00000000,,,214.10000000,5.20000000,-5.20000000,"Mass",93.15000,0.68000,-0.68000,0.057240,0.000450,-0.000450,0,,,
"TIC 122712595","KOI-142",0.897000,0.016000,-0.016000,0.990000,0.023000,-0.023000,5466.00,60.00,-60.00,376.86300000,"d",1403.00000000000,14.00000000000,-14.00000000000,13.10000000,,,965.14699656,44.00670243,-44.00670243,"Msin(i)/sin(i)",89.00000,,,0.410000,0.030000,-0.030000,0,,,
"TIC 377782148","Kepler-1673",1.131660,,,1.110000,,,6014.95,28.29,-28.29,727.18700000,"b",33.78880000000,,,2.93551940,,,8.93000000,,,"M-R relationship",89.91000,,,0.000000,,,1,2454986.65495000,0.00204000,-0.00204000
"TIC 138477499","Kepler-1682",0.842301,,,0.990000,,,5619.12,224.88,-224.88,1159.85000000,"b",14.83340000000,,,2.88940836,,,8.70000000,,,"M-R relationship",89.16000,,,0.000000,,,1,2454968.44343000,0.00382000,-0.00382000
"TIC 270617233","Kepler-1491",1.389000,0.223000,-0.298000,0.991000,0.079000,-0.065000,5626.00,77.00,-77.00,2065.59000000,"c",61.56976500000,0.00180400000,-0.00180400000,2.44000000,0.39000000,-0.53000000,6.53000000,,,"M-R relationship",89.35000,,,0.000000,,,1,2455015.02010000,0.02480000,-0.02480000
"TIC 243185500","TOI-1468",0.371400,0.010000,-0.010000,0.352700,0.008100,-0.007900,3376.00,45.00,-44.00,24.73990000,"b",1.88052010000,0.00000250000,-0.00000300000,1.40100000,0.05900000,-0.06000000,3.04000000,0.46000000,-0.46000000,"Mass",87.82000,0.42000,-0.34000,0.009900,0.018000,-0.005000,1,2458765.67755000,0.00097000,-0.00081000
"TIC 39903405","HAT-P-2",1.416000,0.040000,-0.062000,1.330000,0.030000,-0.030000,6412.00,1.00,-1.00,127.77400000,"c",8500.00000000000,2600.00000000000,-1500.00000000000,12.40000000,,,3400.76395490,1652.70771640,-699.22249540,"Mass",90.00000,16.00000,-16.00000,0.370000,0.130000,-0.120000,0,,,
"TIC 118327550","TOI-244",0.426000,0.025000,-0.025000,0.428000,0.029000,-0.029000,3433.00,100.00,-100.00,22.03370000,"b",7.39722500000,0.00002600000,-0.00002300000,1.52000000,0.12000000,-0.12000000,2.68000000,0.30000000,-0.30000000,"Mass",88.32000,0.16000,-0.16000,,,,1,2458357.36270000,0.00200000,-0.00200000
,"OGLE-2018-BLG-0677L",,,,0.120000,0.140000,-0.080000,,,,7580.00000000,"b",,,,1.82000000,,,3.96000000,5.88000000,-2.66000000,"Mass",,,,,,,0,,,
"TIC 122712595","KOI-142",0.897000,0.016000,-0.016000,0.990000,0.023000,-0.023000,5466.00,60.00,-60.00,376.86300000,"b",10.91647000000,0.00014000000,-0.00014000000,3.43800000,0.07500000,-0.07500000,9.50000000,1.10000000,-1.10000000,"Mass",90.97000,0.12000,-0.12000,0.055610,0.000130,-0.000130,1,2454966.00922700,0.00034900,-0.00034900
"TIC 239289191","Kepler-1518",1.345000,0.382000,-0.313000,1.060000,0.177000,-0.133000,6432.00,155.00,-214.00,903.51000000,"c",9.63102580000,0.00012570000,-0.00012570000,2.90000000,0.82000000,-0.68000000,8.75000000,,,"M-R relationship",79.56000,,,0.000000,,,1,2454965.72730000,0.01010000,-0.01010000
"TIC 299158566","Kepler-347",1.451000,0.211000,-0.342000,1.000000,0.072000,-0.072000,5592.00,75.00,-75.00,1298.88000000,"d",85.51734400000,0.00184600000,-0.00184600000,3.04000000,0.45000000,-0.71000000,9.48000000,,,"M-R relationship",88.00000,,,0.000000,,,1,2455014.35100000,0.01980000,-0.01980000
"TIC 164455792","Kepler-549",0.986000,0.107000,-0.117000,0.859000,0.060000,-0.033000,5312.00,79.00,-79.00,635.14500000,"d",24.61480613000,0.00003227000,-0.00003227000,4.20000000,0.45000000,-0.50000000,16.40000000,,,"M-R relationship",89.63000,,,0.000000,,,1,2455024.74122500,0.00099900,-0.00099900
"TIC 90850770","TOI-2207",1.564000,0.041000,-0.040000,1.296000,0.069000,-0.072000,6101.00,75.00,-73.00,373.34500000,"b",8.00196800000,0.00002400000,-0.00002500000,11.15293580,0.31385146,-0.30264248,203.41018048,31.78284070,-38.13940884,"Mass",88.84000,0.79000,-0.85000,0.174000,0.048000,-0.052000,1,2459283.82747000,0.00046000,-0.00046000
"TIC 36452991","TOI-2969",0.700000,0.050000,-0.050000,0.710000,0.020000,-0.020000,4738.00,100.00,-100.00,163.99600000,"b",1.82371460000,0.00000020000,-0.00000020000,12.32987877,0.89671846,-0.89671846,368.68095212,12.71313628,-12.71313628,"Mass",84.90000,0.40000,-0.40000,0.000000,,,1,2459303.30015000,0.00009000,-0.00008000
"TIC 271052158","Kepler-314",0.950000,0.135000,-0.135000,0.990000,0.014000,-0.015000,5378.00,100.00,-100.00,268.88100000,"c",5.96039200000,0.00000500000,-0.00000500000,2.90000000,0.43000000,-0.43000000,8.75000000,,,"M-R relationship",85.57000,,,0.000000,,,1,2454970.26485000,0.00051000,-0.00051000
,"OGLE-2017-BLG-0406L",,,,0.560000,0.070000,-0.070000,,,,5200.00000000,"b",,,,14.20000000,,,130.00000000,20.00000000,-20.00000000,"Mass",,,,,,,0,,,
"TIC 63130782","Kepler-763",0.843000,0.040000,-0.060000,0.800000,0.048000,-0.028000,4999.00,79.00,-79.00,962.45900000,"c",4.09667624000,0.00001956000,-0.00001956000,1.42000000,0.07000000,-0.10000000,2.60000000,,,"M-R relationship",89.43000,,,0.000000,,,1,2454966.09833000,0.00376000,-0.00376000
"TIC 48131702","Kepler-1999",0.628000,0.051000,-0.056000,0.632000,0.063000,-0.057000,4406.00,154.00,-170.00,701.25500000,"b",8.73967580000,0.00030920000,-0.00030920000,3.29000000,0.26000000,-0.30000000,10.80000000,,,"M-R relationship",82.59000,,,0.000000,,,1,2454969.58290000,0.04630000,-0.04630000
"TIC 79611981","GJ 1061",0.156000,0.005000,-0.005000,0.120000,0.010000,-0.010000,2953.00,98.00,-98.00,3.67278000,"c",6.68900000000,0.00500000000,-0.00500000000,1.18000000,,,1.74000000,0.23000000,-0.23000000,"Msini",,,,0.290000,,,0,,,
"TIC 79611981","GJ 1061",0.156000,0.005000,-0.005000,0.120000,0.010000,-0.010000,2953.00,98.00,-98.00,3.67278000,"d",13.03100000000,0.02500000000,-0.03200000000,1.16000000,,,1.64000000,0.24000000,-0.23000000,"Msini",,,,0.530000,,,0,,,
"TIC 138430034","Kepler-56",4.217990,,,1.290000,0.037000,-0.034000,4819.44,74.95,-74.95,912.99400000,"d",1002.00000000000,5.00000000000,-5.00000000000,12.80000000,,,1784.00000000,120.00000000,-120.00000000,"Msini",,,,0.200000,0.010000,-0.010000,0,,,
"TIC 179317684","TOI-163",1.648000,0.023000,-0.025000,1.435200,0.029000,-0.028000,6495.00,90.00,-90.00,411.71900000,"b",4.23130600000,0.00006300000,-0.00005700000,16.69020100,0.38110600,-0.38110600,387.75260000,38.13960000,-38.13960000,"Mass",87.24000,0.47000,-0.45000,0.000000,,,1,2458328.87970000,0.00062000,-0.00063000
"TIC 158297421","HATS-47",0.656400,0.005500,-0.005500,0.674000,0.016000,-0.012000,4512.00,19.00,-19.00,300.67000000,"b",3.92280380000,0.00000220000,-0.00000220000,12.52045300,0.15692600,-0.15692600,117.27927000,9.85273000,-6.67443000,"Mass",87.08000,0.06100,-0.06100,0.088000,,,1,2457365.35804000,0.00029000,-0.00029000
"TIC 28900646","TOI-1685",0.455500,0.012800,-0.012800,0.454000,0.018000,-0.018000,3575.00,53.00,-53.00,37.61530000,"b",0.66913924000,0.00000042000,-0.00000042000,1.46800000,0.05000000,-0.05100000,3.03000000,0.33000000,-0.32000000,"Mass",87.17000,0.81000,-0.70000,0.000000,,,1,2459910.93828000,0.00041000,-0.00039000
"TIC 164836049","Kepler-864",1.195000,0.351000,-0.140000,1.270000,0.142000,-0.156000,6213.00,173.00,-259.00,2022.90000000,"c",2.42150341000,0.00001597000,-0.00001597000,1.62000000,0.47000000,-0.19000000,3.26000000,,,"M-R relationship",84.11000,,,0.000000,,,1,2454966.83517000,0.00500000,-0.00500000
