tid,toipfx,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_dist,toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
270472265,"2187",1.1400000,,,5344.0000000,5585.9000000,-5585.9000000,587.2770000,"2187.01",2.7492277,0.0000021,-0.0000021,12.6830000,,,2460016.9153270,0.001411,-0.001411
260797169,"2188",1.3681800,,,5829.0000000,5828.4000000,-5828.4000000,780.1370000,"2188.01",3.7350510,0.0000050,-0.0000050,14.2690959,0.3359148,-0.3359148,2459037.5868040,0.000712,-0.000712
270342589,"2189",1.0025400,,,4979.4000000,5033.5000000,-5033.5000000,542.6590000,"2189.01",4.4343277,0.0000044,-0.0000044,11.8751226,0.3020886,-0.3020886,2459037.6952860,0.000620,-0.000620
260609205,"219",2.2389200,0.1134170,-0.1134170,6354.0000000,191.0000000,-191.0000000,1131.1500000,"219.01",4.4617755,0.0000012,-0.0000012,31.9660922,1.6226319,-1.6226319,2460184.8522360,0.001227,-0.001227
389421473,"2190",1.5522701,0.0841433,-0.0841433,5477.0000000,5459.7000000,-5459.7000000,677.6620000,"2190.01",5.3160704,0.0000096,-0.0000096,19.5006469,1.1298759,-1.1298759,2459041.2198030,0.000924,-0.000924
262471759,"2191",1.1390800,0.0581909,-0.0581909,5741.0000000,5721.1000000,-5721.1000000,596.3890000,"2191.01",4.0115394,0.0004694,-0.0004694,15.3487909,0.8884081,-0.8884081,2459037.3496850,0.001392,-0.001392
277890574,"2192",1.1291600,0.0613819,-0.0613819,5262.0000000,5242.7000000,-5242.7000000,426.4770000,"2192.01",6.2643442,0.0000065,-0.0000065,11.6261491,0.7083704,-0.7083704,2459039.4622780,0.000591,-0.000591
401604346,"2193",1.1965300,0.0550150,-0.0550150,6079.0000000,128.6740000,-128.6740000,337.0640000,"2193.01",2.1223673,0.0001355,-0.0001355,12.9814367,1.4582740,-1.4582740,2459037.5645420,0.000758,-0.000758
271478281,"2194",0.6900000,0.0500000,-0.0500000,4669.0000000,121.9000000,-121.9000000,19.5711000,"2194.01",15.3419095,0.0000454,-0.0000454,1.7005000,0.1398960,-0.1398960,2460141.9821910,0.001805,-0.001805
24358417,"2338",1.1200000,0.0600000,-0.0600000,5523.0000000,131.7000000,-131.7000000,313.9960000,"2338.01",22.6539607,0.0000398,-0.0000398,12.2765000,0.6766690,-0.6766690,2459183.6806800,0.001087,-0.001087
279514271,"2339",2.4373100,0.1280400,-0.1280400,5636.8000000,117.5000000,-117.5000000,753.7450000,"2339.01",9.7728388,0.0000516,-0.0000516,12.0232332,0.9035020,-0.9035020,2459964.3354110,0.002780,-0.002780
12423815,"234",0.5493300,0.0174061,-0.0174061,3642.0000000,,,249.3450000,"234.01",2.8392793,0.0000029,-0.0000029,10.4761821,0.5623168,-0.5623168,2458356.0877150,0.000443,-0.000443
29959761,"2340",0.7300000,0.0500000,-0.0500000,5027.0000000,122.4000000,-122.4000000,178.9990000,"2340.01",1.6471574,0.0000022,-0.0000022,6.0689400,1.1030700,-1.1030700,2459169.7498930,0.000588,-0.000588
100267480,"2341",0.6200000,0.0200000,-0.0200000,3495.0000000,157.0000000,-157.0000000,121.4330000,"2341.01",0.8774100,0.0000600,-0.0000600,8.5914800,0.4638460,-0.4638460,2458681.7514500,0.000970,-0.000970
100589632,"2342",0.8400000,0.0600000,-0.0600000,4794.0000000,124.5000000,-124.5000000,139.5460000,"2342.01",3.9471567,0.0000114,-0.0000114,3.8696800,0.2985030,-0.2985030,2459221.1015510,0.001685,-0.001685
166834768,"2343",1.2500000,0.0600000,-0.0600000,5927.0000000,121.5000000,-121.5000000,511.2080000,"2343.01",3.2553185,0.0000144,-0.0000144,6.7291700,0.4098960,-0.4098960,2459169.6769860,0.002022,-0.002022
311179742,"2344",2.0300000,0.1100000,-0.1100000,5929.0000000,131.9000000,-131.9000000,802.8750000,"2344.01",8.3129806,0.0000959,-0.0000959,10.7065000,0.7828060,-0.7828060,2459380.7431640,0.004757,-0.004757
91555165,"2345",0.7585750,0.0576507,-0.0576507,4621.0000000,125.5000000,-125.5000000,81.6541000,"2345.01",1.0526157,0.0000871,-0.0000871,1.4203085,1.7885791,-1.7885791,2459116.7315750,0.002363,-0.002363
91555165,"2345",0.7585750,0.0576507,-0.0576507,4621.0000000,125.5000000,-125.5000000,81.6541000,"2345.02",42.1289893,0.0070766,-0.0070766,2.3404732,1.4154048,-1.4154048,2459120.2996700,0.005028,-0.005028
317483660,"2346",1.3300000,0.0600000,-0.0600000,6605.0000000,165.8000000,-165.8000000,437.4840000,"2346.01",3.3311975,0.0000068,-0.0000068,14.8770000,0.6957380,-0.6957380,2459224.0558850,0.000553,-0.000553
301343785,"2347",1.9300000,0.0900000,-0.0900000,6033.7000000,103.7000000,-103.7000000,587.3690000,"2347.01",1.1736318,0.0000047,-0.0000047,8.1147000,0.5538640,-0.5538640,2459169.7387160,0.001712,-0.001712
317019074,"2348",1.3800000,0.0600000,-0.0600000,6595.0000000,129.1000000,-129.1000000,487.8540000,"2348.01",1.2043785,0.0000040,-0.0000040,4.9850000,0.3393830,-0.3393830,2459225.4396880,0.001603,-0.001603
405452527,"2349",1.6100000,0.0800000,-0.0800000,5782.0000000,124.2000000,-124.2000000,528.8690000,"2349.01",11.5738497,0.0000186,-0.0000186,22.4042000,1.1819400,-1.1819400,2459997.9133550,0.001074,-0.001074
280095254,"235",,,,5454.4200000,77.3270000,-77.3270000,104.3010000,"235.01",10.0902590,0.0000042,-0.0000042,,,,2458357.2838350,0.000398,-0.000398
47601197,"2350",1.0800000,0.0600000,-0.0600000,5484.0000000,123.9000000,-123.9000000,185.5060000,"2350.01",8.6251769,0.0026704,-0.0026704,7.5544400,0.5500650,-0.5500650,2458476.5887850,0.001864,-0.001864
47601197,"2350",1.0800000,0.0600000,-0.0600000,5484.0000000,123.9000000,-123.9000000,185.5060000,"2350.02",4.8714085,0.0036335,-0.0036335,3.8394000,0.3546200,-0.3546200,2458480.3588480,0.005065,-0.005065
290036495,"2351",1.2700000,0.0700000,-0.0700000,5728.0000000,122.1000000,-122.1000000,457.5700000,"2351.01",5.2524792,0.0000035,-0.0000035,20.7884000,1.2707400,-1.2707400,2459573.6852620,0.000372,-0.000372
369376388,"2486",0.7700000,0.0700000,-0.0700000,4307.3000000,152.2000000,-152.2000000,96.5003000,"2486.01",1.5411764,0.0000035,-0.0000035,3.1731100,0.3097930,-0.3097930,2459167.6552790,0.001222,-0.001222
394346745,"2487",1.2100000,0.0500000,-0.0500000,5822.0000000,5946.3000000,-5946.3000000,646.1880000,"2487.01",3.4024655,0.0000032,-0.0000032,15.3640000,0.6766900,-0.6766900,2459382.6036680,0.000595,-0.000595
139251123,"2488",2.3196101,0.1426390,-0.1426390,5394.0000000,5394.9000000,-5394.9000000,385.2380000,"2488.01",10.7668398,0.0000364,-0.0000364,10.5027085,1.6617110,-1.6617110,2459066.1433900,0.001904,-0.001904
279327604,"2489",1.0234900,0.0640201,-0.0640201,5421.0000000,5412.1000000,-5412.1000000,215.3940000,"2489.01",1.4269510,0.0001724,-0.0001724,8.8281188,12.0227165,-12.0227165,2459062.9453110,0.001536,-0.001536
179985715,"249",0.6034180,0.0595176,-0.0595176,4157.0000000,171.0000000,-171.0000000,70.6272000,"249.01",6.6153188,0.0000158,-0.0000158,2.2695325,1.3897461,-1.3897461,2458359.5415150,0.001797,-0.001797
77437543,"2490",1.1714200,0.0619095,-0.0619095,5459.0000000,129.4020000,-129.4020000,267.6480000,"2490.01",,,,7.8938765,0.6112474,-0.6112474,2459180.6914670,0.002886,-0.002886
80567842,"2491",1.5575400,0.0584070,-0.0584070,8343.0000000,147.4920000,-147.4920000,533.7260000,"2491.01",5.9277700,0.0004025,-0.0004025,20.4068988,1.0547695,-1.0547695,2459205.1245260,0.000740,-0.000740
282498590,"2492",1.4900000,0.3300000,-0.3300000,6519.0000000,1072.3000000,-1072.3000000,421.4230000,"2492.01",10.1004307,0.0000155,-0.0000155,17.4827000,3.8773700,-3.8773700,2459222.2550140,0.000701,-0.000701
123664207,"2493",0.6522510,0.0585929,-0.0585929,4242.0000000,122.6010000,-122.6010000,93.1416000,"2493.01",,,,2.6595119,3.7149043,-3.7149043,2459225.8233270,0.003930,-0.003930
282576340,"2494",0.9000000,0.0500000,-0.0500000,5376.0000000,129.0680000,-129.0680000,152.8660000,"2494.01",8.3761316,0.0000117,-0.0000117,9.5366300,0.5936600,-0.5936600,2459210.7320230,0.000568,-0.000568
282576340,"2494",0.9000000,0.0500000,-0.0500000,5376.0000000,129.0680000,-129.0680000,152.8660000,"2494.02",2.4087648,0.0000207,-0.0000207,2.2359700,0.2140170,-0.2140170,2459224.8490910,0.004474,-0.004474
33091590,"2495",0.3529090,0.0106823,-0.0106823,3356.0000000,157.0000000,-157.0000000,43.0789000,"2495.01",7.7953850,0.0030242,-0.0030242,1.8939264,1.3662949,-1.3662949,2459208.3845050,0.004093,-0.004093
160328683,"2496",0.5799630,0.0180145,-0.0180145,3273.0000000,157.0000000,-157.0000000,196.6830000,"2496.01",1.5746828,0.0000266,-0.0000266,22.9576146,13.0344990,-13.0344990,2459175.5206320,0.000516,-0.000516
97568467,"2497",2.4989700,0.1102920,-0.1102920,6715.0000000,167.7250000,-167.7250000,285.2890000,"2497.01",10.6556940,0.0000146,-0.0000146,11.7630857,0.6012716,-0.6012716,2459205.0983810,0.000860,-0.000860
263179590,"2498",1.2906801,0.0619598,-0.0619598,5938.0000000,127.4840000,-127.4840000,275.2650000,"2498.01",3.7382381,0.0000148,-0.0000148,4.7741230,1.8493468,-1.8493468,2459204.4178150,0.001483,-0.001483
67196573,"2499",1.1300000,0.0500000,-0.0500000,5844.0000000,115.1000000,-115.1000000,233.9530000,"2499.01",2.5574812,0.0000034,-0.0000034,17.7879000,4.9567400,-4.9567400,2459226.4101970,0.000592,-0.000592
445145355,"2738",,,,,,,,"2738.01",1.5174038,0.0002969,-0.0002969,,,,2458487.0279450,0.001828,-0.001828
319473643,"2739",0.7000000,0.0500000,-0.0500000,5102.2000000,127.3000000,-127.3000000,188.1510000,"2739.01",3.1474843,0.0000029,-0.0000029,12.7493000,4.2025600,-4.2025600,2459965.5364060,0.000954,-0.000954
281979481,"274",0.8072980,0.0471181,-0.0471181,5181.0000000,182.0000000,-182.0000000,113.3780000,"274.01",0.5417947,0.0000051,-0.0000051,2.8738733,1.4076043,-1.4076043,2459362.1572410,0.002035,-0.002035
301281965,"2740",0.5800000,,,5414.2000000,190.3000000,-190.3000000,314.7820000,"2740.01",0.5348968,0.0000017,-0.0000017,5.9905900,,,2459212.4629340,0.001698,-0.001698
283303192,"2741",1.4000000,0.0700000,-0.0700000,6636.0000000,170.8000000,-170.8000000,518.6300000,"2741.01",2.9884191,0.0000039,-0.0000039,16.3009000,0.8506370,-0.8506370,2459210.2467810,0.000665,-0.000665
282102605,"2742",,,,4882.0000000,169.8000000,-169.8000000,,"2742.01",1.2541679,0.0005660,-0.0005660,,,,2458489.7378490,0.005815,-0.005815
280212554,"2743",2.5900000,,,9742.0000000,126.0000000,-126.0000000,2363.7800000,"2743.01",1.1472535,0.0000118,-0.0000118,17.2280000,,,2459212.0452650,0.006508,-0.006508
279989567,"2744",,,,4899.5000000,116.1000000,-116.1000000,,"2744.01",0.7871770,0.0000036,-0.0000036,,,,2459226.1885200,0.003100,-0.003100
237770757,"2745",1.7400000,,,7122.0000000,,,744.1840000,"2745.01",1.7932884,0.0000018,-0.0000018,22.7665000,,,2459211.9455540,0.000559,-0.000559
237736186,"2746",1.6500000,0.0800000,-0.0800000,9668.0000000,396.7000000,-396.7000000,1006.8500000,"2746.01",4.9208778,0.0000269,-0.0000269,12.4437000,0.7587490,-0.7587490,2459209.3923840,0.003048,-0.003048
237632488,"2747",2.0100000,0.1300000,-0.1300000,6116.2000000,113.7000000,-113.7000000,995.1500000,"2747.01",0.5209929,0.0000011,-0.0000011,18.4513000,1.3678600,-1.3678600,2459212.7815960,0.001097,-0.001097
237552878,"2748",1.1000000,0.0500000,-0.0500000,5688.0000000,126.4000000,-126.4000000,539.1610000,"2748.01",4.7838171,0.0000262,-0.0000262,11.5710000,0.8407150,-0.8407150,2459205.6624350,0.003348,-0.003348
235448190,"2749",2.1600000,0.1000000,-0.1000000,7616.0000000,134.4000000,-134.4000000,847.9990000,"2749.01",6.9724832,0.0000770,-0.0000770,18.9679000,6.4771900,-6.4771900,2459225.8350750,0.005290,-0.005290
373844472,"275",0.8200000,0.0400000,-0.0400000,5616.0000000,187.0000000,-187.0000000,144.8660000,"275.01",0.9195617,0.0000001,-0.0000001,8.6993100,0.4651820,-0.4651820,2460041.9646600,0.000280,-0.000280
235300016,"2750",,,,,,,,"2750.01",6.8204309,0.0000123,-0.0000123,,,,2459223.2510210,0.000843,-0.000843
231157209,"2751",0.8100000,,,5262.0000000,123.0000000,-123.0000000,451.1870000,"2751.01",7.4710819,0.0000267,-0.0000267,12.8097000,,,2459219.0860640,0.001818,-0.001818
170367033,"2752",1.2100000,,,5822.0000000,122.0000000,-122.0000000,703.3700000,"2752.01",4.9197461,0.0000115,-0.0000115,12.6447000,,,2459248.9580260,0.001243,-0.001243
168191686,"2753",1.3500000,,,6020.0000000,123.0000000,-123.0000000,890.7990000,"2753.01",1.6281719,0.0000039,-0.0000039,15.3377000,,,2459224.2446490,0.001132,-0.001132
148233571,"2754",1.0700000,0.0600000,-0.0600000,5544.7000000,132.7000000,-132.7000000,361.8110000,"2754.01",0.9422588,0.0000060,-0.0000060,3.7501500,0.3132930,-0.3132930,2459226.3760600,0.003257,-0.003257
148004811,"2755",1.2100000,,,5709.0000000,122.0000000,-122.0000000,703.2950000,"2755.01",3.3187528,0.0000131,-0.0000131,9.7718400,,,2459225.4365140,0.002527,-0.002527
24695044,"2195",0.9334430,0.0508141,-0.0508141,5101.7000000,5154.0000000,-5154.0000000,174.2670000,"2195.01",4.1645140,0.0000014,-0.0000014,8.9598265,0.4945822,-0.4945822,2459039.4610040,0.000188,-0.000188
372172128,"2196",1.0291700,0.0498618,-0.0498618,5728.0000000,129.2380000,-129.2380000,259.9470000,"2196.01",1.1953968,0.0002673,-0.0002673,3.5030245,4.7269270,-4.7269270,2459036.5087780,0.002703,-0.002703
389352124,"2197",1.4700000,0.0700000,-0.0700000,6562.0000000,117.8000000,-117.8000000,162.3030000,"2197.01",4.9546480,0.0000018,-0.0000018,13.0889000,0.5847360,-0.5847360,2460148.5999000,0.000243,-0.000243
100566492,"2198",1.9920700,0.0877286,-0.0877286,6282.4000000,105.6290000,-105.6290000,523.7560000,"2198.01",4.9549631,0.0004805,-0.0004805,18.4504689,0.8623694,-0.8623694,2459040.9053270,0.001024,-0.001024
369455629,"2199",1.2801700,0.0636181,-0.0636181,5614.8600000,109.5560000,-109.5560000,327.6020000,"2199.01",3.3771114,0.0003257,-0.0003257,8.6110106,1.0350502,-1.0350502,2459038.5105740,0.001144,-0.001144
150098860,"220",0.8800000,0.0500000,-0.0500000,5272.7100000,45.6000000,-45.6000000,90.7402000,"220.01",10.6953083,0.0000122,-0.0000122,2.8481800,0.1653180,-0.1653180,2460175.4944030,0.001301,-0.001301
142105158,"2200",0.8300000,0.0500000,-0.0500000,4983.6000000,34.8000000,-34.8000000,251.2450000,"2200.01",2.9360281,0.0000029,-0.0000029,7.1891200,0.4257140,-0.4257140,2459384.8698760,0.000412,-0.000412
219306934,"2201",1.4700000,0.0700000,-0.0700000,6252.0000000,136.1000000,-136.1000000,252.5010000,"2201.01",1.3477642,0.0000031,-0.0000031,6.6152800,2.9735800,-2.9735800,2460150.7880410,0.001941,-0.001941
358107516,"2202",0.8238830,0.0499850,-0.0499850,5064.0000000,125.4180000,-125.4180000,235.9330000,"2202.01",11.9124942,0.0000092,-0.0000092,11.3754057,0.7072209,-0.7072209,2459041.9123590,0.000392,-0.000392
355600246,"2203",1.4463800,0.0837563,-0.0837563,6344.0000000,130.2700000,-130.2700000,701.7170000,"2203.01",3.0563100,0.0000644,-0.0000644,20.0727443,1.1771129,-1.1771129,2459038.6551220,0.000609,-0.000609
467971286,"2204",0.8834260,,,5103.0000000,122.0000000,-122.0000000,414.5370000,"2204.01",2.2250514,0.0002006,-0.0002006,10.0926189,0.5832302,-0.5832302,2459037.1412340,0.001177,-0.001177
260298958,"2205",0.6498870,0.0207052,-0.0207052,3653.0000000,157.0000000,-157.0000000,409.0340000,"2205.01",0.8891483,0.0000010,-0.0000010,14.8249782,0.4989428,-0.4989428,2459036.5255820,0.000133,-0.000133
381856447,"2206",0.7017950,0.0530779,-0.0530779,4683.0000000,128.9000000,-128.9000000,91.2990000,"2206.01",1.7690121,0.0000456,-0.0000456,10.5045599,3.8474433,-3.8474433,2459037.7735400,0.000323,-0.000323
90850770,"2207",1.5573800,0.0751005,-0.0751005,6146.0000000,131.4000000,-131.4000000,373.3450000,"2207.01",8.0004890,0.0000185,-0.0000185,10.9709265,0.6638135,-0.6638135,2459043.7701890,0.001046,-0.001046
38680052,"2208",0.3218460,0.0108865,-0.0108865,3228.0000000,157.0000000,-157.0000000,181.7310000,"2208.01",0.6743453,0.0000011,-0.0000011,12.4716613,2.2434363,-2.2434363,2459362.1535570,0.000539,-0.000539
271806353,"2209",1.2143800,,,4955.0000000,5004.6000000,-5004.6000000,626.4780000,"2209.01",3.4391152,0.0000094,-0.0000094,13.6350253,0.2253504,-0.2253504,2459362.8439300,0.001579,-0.001579
32925763,"2352",1.0400000,0.0500000,-0.0500000,5695.0000000,127.2000000,-127.2000000,231.9070000,"2352.01",1.6804461,0.0000066,-0.0000066,5.3703900,0.4053110,-0.4053110,2459226.2797370,0.000657,-0.000657
177079323,"2353",1.9761600,0.1008240,-0.1008240,6510.3000000,121.0000000,-121.0000000,723.3920000,"2353.01",5.7517969,0.0000203,-0.0000203,6.2303216,0.5354552,-0.5354552,2458544.4878020,0.003546,-0.003546
219766989,"2354",1.5300000,0.0700000,-0.0700000,6095.0000000,126.0000000,-126.0000000,569.6510000,"2354.01",0.5109902,0.0000008,-0.0000008,9.5479200,0.9081740,-0.9081740,2459332.1528740,0.000718,-0.000718
124515764,"2355",1.1700000,0.0500000,-0.0500000,6296.0000000,125.8000000,-125.8000000,418.2510000,"2355.01",1.2709769,0.0000087,-0.0000087,4.1076100,0.2575180,-0.2575180,2459332.1746140,0.003272,-0.003272
30947715,"2356",1.2200000,0.0600000,-0.0600000,6150.0000000,128.5000000,-128.5000000,415.0400000,"2356.01",3.6627500,0.0007800,-0.0007800,3.5275800,0.2768060,-0.2768060,2458489.4050400,0.006340,-0.006340
124206468,"2357",1.5800000,0.0700000,-0.0700000,6493.0000000,132.1000000,-132.1000000,503.5350000,"2357.01",7.0924883,0.0000166,-0.0000166,12.2608000,0.6399690,-0.6399690,2459329.7322810,0.001118,-0.001118
124095888,"2358",1.2400000,0.0600000,-0.0600000,6423.0000000,126.1000000,-126.1000000,395.0460000,"2358.01",1.1258127,0.0000028,-0.0000028,13.1558000,5.4947300,-5.4947300,2459331.1957560,0.001200,-0.001200
436102447,"2359",2.7000000,0.1400000,-0.1400000,6130.0000000,119.8000000,-119.8000000,594.2650000,"2359.01",5.1858000,0.0010400,-0.0010400,18.5118000,0.9679610,-0.9679610,2458486.3926600,0.002270,-0.002270
9727392,"236",1.4745900,0.3220040,-0.3220040,6421.5000000,83.0000000,-83.0000000,502.9270000,"236.01",4.5344510,0.0001180,-0.0001180,23.1837890,5.0636460,-5.0636460,2458355.3257110,0.000357,-0.000357
31656385,"2360",1.5700000,0.0700000,-0.0700000,5963.1000000,113.3000000,-113.3000000,580.1880000,"2360.01",22.8451800,0.0002000,-0.0002000,15.1752000,0.8301400,-0.8301400,2459073.9956200,0.006410,-0.006410
204671232,"2361",1.0600000,0.0600000,-0.0600000,5395.0000000,128.5000000,-128.5000000,314.8770000,"2361.01",8.7154600,0.0011300,-0.0011300,12.1387000,0.7106530,-0.7106530,2458595.2089100,0.001390,-0.001390
302924206,"2362",1.4194500,0.0688191,-0.0688191,6104.5000000,121.7000000,-121.7000000,634.0330000,"2362.01",6.9444047,0.0000190,-0.0000190,13.4708551,7.5779600,-7.5779600,2460157.9211150,0.003726,-0.003726
445456888,"2363",1.8100000,0.0800000,-0.0800000,6510.0000000,127.8000000,-127.8000000,721.2500000,"2363.01",5.5436298,0.0000134,-0.0000134,13.5659000,0.7071000,-0.7071000,2459968.0155420,0.002223,-0.002223
39414571,"2364",0.9400000,0.0600000,-0.0600000,5216.0000000,131.3000000,-131.3000000,219.6140000,"2364.01",4.0197555,0.0000041,-0.0000041,9.5759400,0.5944640,-0.5944640,2459227.0444470,0.000644,-0.000644
344085117,"2365",1.2511200,0.0609448,-0.0609448,5832.0000000,127.0000000,-127.0000000,415.1370000,"2365.01",0.6597520,0.0000015,-0.0000015,4.3019481,7.2404370,-7.2404370,2459962.9204170,0.001174,-0.001174
39218269,"2366",2.0500000,0.1800000,-0.1800000,6049.7000000,143.6000000,-143.6000000,439.5690000,"2366.01",17.1869882,0.0001376,-0.0001376,12.9307000,1.3874800,-1.3874800,2459224.9667180,0.004347,-0.004347
441159680,"2367",1.0800000,0.0600000,-0.0600000,6046.0000000,123.0000000,-123.0000000,467.5160000,"2367.01",5.7498400,0.0000100,-0.0000100,14.4892000,0.7790970,-0.7790970,2459084.7867600,0.000770,-0.000770
401125028,"2368",0.8926850,0.0530276,-0.0530276,5177.0000000,130.7000000,-130.7000000,210.9150000,"2368.01",5.1750108,0.0000040,-0.0000040,11.4726621,0.7013643,-0.7013643,2459990.6468840,0.000606,-0.000606
184240683,"250",1.0941000,0.0543568,-0.0543568,5700.0000000,,,309.1370000,"250.01",1.6284288,0.0000005,-0.0000005,12.9621642,0.6519837,-0.6519837,2458355.5086110,0.000101,-0.000101
206785987,"2500",1.5800000,0.0700000,-0.0700000,7837.0000000,174.3700000,-174.3700000,702.7100000,"2500.01",2.9553140,0.0000073,-0.0000073,13.1598000,0.6599590,-0.6599590,2459225.9540470,0.001241,-0.001241
134471108,"2501",0.6587270,0.0671608,-0.0671608,4066.0000000,128.4710000,-128.4710000,93.8832000,"2501.01",5.3262922,0.0000290,-0.0000290,2.6350944,3.2300198,-3.2300198,2459203.6532270,0.001892,-0.001892
52689469,"2502",1.7340900,,,6534.0000000,122.0000000,-122.0000000,1477.9800000,"2502.01",3.1413825,0.0003680,-0.0003680,13.0708640,0.9283785,-0.9283785,2459202.0426370,0.003224,-0.003224
124778445,"2503",0.9635180,,,5457.0000000,122.0000000,-122.0000000,743.9720000,"2503.01",1.6751568,0.0001458,-0.0001458,13.2366563,0.4848281,-0.4848281,2459203.3958680,0.001231,-0.001231
206906112,"2504",1.6948500,0.0669749,-0.0669749,8389.0000000,191.9970000,-191.9970000,508.5610000,"2504.01",13.5853506,0.0000488,-0.0000488,15.2559264,13.8917740,-13.8917740,2459212.6144540,0.002780,-0.002780
443127052,"2505",1.5500000,0.0800000,-0.0800000,5879.0000000,240.2000000,-240.2000000,282.7830000,"2505.01",2.8972041,0.0000251,-0.0000251,4.0960000,0.3633400,-0.3633400,2459222.1321350,0.004331,-0.004331
393298446,"2506",1.4600000,,,6456.0000000,,,236.2430000,"2506.01",14.9695925,0.0003288,-0.0003288,3.0478400,,,2459211.0745620,0.005097,-0.005097
354519019,"2507",0.9232810,0.0432463,-0.0432463,5824.0000000,129.1000000,-129.1000000,103.4540000,"2507.01",17.3051476,0.0001055,-0.0001055,2.7663379,0.2351479,-0.2351479,2458444.7890200,0.003165,-0.003165
